"|","|__TotalCellsVisisted","|__ControllerName","|__levelSize","|__GameSpaceSearched","|__GameScore","|__EndGameTick"
"GameData_0_4","23","controllers.singlePlayer.sampleMCTS.Agent","292500","0","0","2000"
"GameData_0_5","24","controllers.singlePlayer.sampleMCTS.Agent","292500","0","0","2000"
"GameData_0_2","21","controllers.singlePlayer.sampleMCTS.Agent","292500","0","0","2000"
"GameData_0_3","23","controllers.singlePlayer.sampleMCTS.Agent","292500","0","1","1970"
"GameData_0_8","24","controllers.singlePlayer.sampleMCTS.Agent","292500","0","0","2000"
"GameData_0_6","24","controllers.singlePlayer.sampleMCTS.Agent","292500","0","0","2000"
"GameData_0_7","24","controllers.singlePlayer.sampleMCTS.Agent","292500","0","0","2000"
"GameData_0_0","9","controllers.singlePlayer.sampleMCTS.Agent","292500","0","0","2000"
"GameData_0_1","14","controllers.singlePlayer.sampleMCTS.Agent","292500","0","0","2000"
